SPS	302	Kterému rovinnému obrazci se nejvíce podobá teoretický pracovní digram jednočinného pístového čerpadla?	A	Obdélníku	Kosodélníku	Lichoběžníku	Trojúhelníku
SPS	303	Následující informace popisují fázi sání u jednočinného pístového čerpadla. Která informace NENÍ pravdivá?	B	Píst se pohybuje z horní úvratě do dolní.	Zmenšuje se pracovní prostor čerpadla.	V pracovním prostoru čerpadla vzniká podtlak.	Sací ventil je otevřený a výtlačný uzavřený.
SPS	304	Následující informace popisují fázi výtlaku u jednočinného pístového čerpadla. Která informace NENÍ pravdivá?	C	Píst se pohybuje z dolní úvratě do horní.	Zmenšuje se pracovní prostor čerpadla.	V pracovním prostoru čerpadla vzniká podtlak.	Výtlačný ventil je otevřený a sací uzavřený.
SPS	305	Na kterém z uvedených parametrů NEZÁVISÍ výkon motoru pístového čerpadla?	D	Geodetická dopravní výška	Požadovaný objemový průtok	Druh čerpané kapaliny	Kompresní poměr mechanismu
SPS	306	Které z uvedených druhů čerpadel má nejméně rovnoměrný výtok čerpané kapaliny?	A	Jednočinné čerpadlo	Dvojčinné čerpadlo	Diferenciální čerpadlo	Křídlové čerpadlo
SPS	307	Které z uvedených druhů čerpadel má nejrovnoměrnější výtok čerpané kapaliny?	C	Jednočinné čerpadlo	Zdvižné čerpadlo	Diferenciální čerpadlo	Membránové čerpadlo
SPS	308	U kterého z uvedených druhů pístových čerpadel lze použít zkrácený klikový mechanismus?	A	Jednočinné čerpadlo	Dvojčinné čerpadlo	Diferenciální čerpadlo	Zdvižné čerpadlo
SPS	309	Jak se jmenuje součást pístových čerpadel, která pomáhá zmenšit pulzování tlaku v kapalině?	A	Vzdušník	Ventil	Píst	Křížák
SPS	310	U kterého z uvedených druhů pístových čerpadel NEDOCHÁZÍ k sání pouze při jednom pohybu pístu?	B	Jednočinné čerpadlo	Dvojčinné čerpadlo	Diferenciální čerpadlo	Zdvižné čerpadlo
SPS	311	U kterého z těchto druhů pístových čerpadel se nachází ventily přímo v pístu?	D	Jednočinné čerpadlo	Dvojčinné čerpadlo	Diferenciální čerpadlo	Zdvižné čerpadlo
SPS	312	U kterého z těchto druhů pístových čerpadel NEDOCHÁZÍ alespoň při jednom pohybu pístu zároveň k sání i výtlaku?	A	Jednočinné čerpadlo	Dvojčinné čerpadlo	Diferenciální čerpadlo	Zdvižné čerpadlo
SPS	313	Na kterém z těchto parametrů NEZÁVISÍ rychlost zavírání ventilů pístových čerpadel?	D	Otáčky motoru čerpadla	Výška zdvihu ventilu	Síla pružiny ventilu	Účinnost čerpadla
SPS	314	Jaký hydraulický prvek z uvedených je obvykle umístěn v sacím koši na počátku sacího potrubí čerpadla?	B	Redukční ventil	Zpětný ventil	Rozvaděč	Hydromotor
SPS	315	Jak se nazývá druh pístu pístových čerpadel válcového tvaru, který se vyznačuje tím, že je jeho délka větší než průměr?	C	Kotoučový píst	Trubkový píst	Plunžrový píst	Trojhranný píst
SPS	316	Na obrázku je (ideální) pracovní p-V diagram pístového čerpadla. Jak se nazývá fáze, která nastává z bodu 3 do bodu 4?	C	Izochorické sání	Izobarické sání	Izobarický výtlak	Izochorický výtlak
SPS	317	Na obrázku je (ideální) pracovní p-V diagram pístového čerpadla. Ve kterých dvou bodech diagramu se píst nachází v dolní úvrati?	B	1 a 2	2 a 3	3 a 4	1 a 4
SPS	318	Jaké typické pístové čerpadlo je na obrázku?	C	Diferenciální	Vačkové	Zdvižné	Křídlové
SPS	319	Na obrázku je obecné schéma čerpací soustavy. Jak velká je celková "manometrická" dopravní výška?	A	Přesně jako kóta "A"	Přesně jako kóta "C"	V rozmezí kót "A" a "C"	Větší než kóta "A"
SPS	320	Jak se nazývá součást související s pístovými čerpadly na obrázku?	A	Vzdušník	Křižák	Sací koš	Sací ventil
SPS	321	Co je to kompresor?	D	Hnací pístový stroj sloužící pro dopravu kapalin	Hnaný pístový stroj sloužící pro dopravu kapalin	Hnací pístový stroj sloužící pro dopravu plynů	Hnaný pístový stroj sloužící pro dopravu plynů
SPS	322	Následující informace popisují fázi komprese u pístového kompresoru. Která informace NENÍ pravdivá?	D	Píst se pohybuje z dolní úvratě do horní.	Sací i výtlačný ventil je uzavřený.	V pracovním prostoru vzniká přetlak.	Zvětšuje se pracovní prostor.
SPS	323	Následující informace popisují fázi expanze u pístového kompresoru. Která informace NENÍ pravdivá?	A	Píst se pohybuje z dolní úvratě do horní.	Sací i výtlačný ventil je uzavřený.	Fáze probíhá teoreticky podle adiabatického děje.	Zvětšuje se pracovní prostor.
SPS	324	Následující informace popisují fázi výtlaku u pístového kompresoru. Která informace NENÍ pravdivá?	B	Píst se pohybuje z dolní úvratě do horní.	Sací i výtlačný ventil je otevřený.	Fáze probíhá teoreticky podle izobarického děje.	Zmenšuje se pracovní prostor.
SPS	325	Následující informace popisují fázi sání u pístového kompresoru. Která informace NENÍ pravdivá?	C	Píst se pohybuje z horní úvratě do dolní.	Výtlačný ventil je uzavřený.	Fáze probíhá teoreticky podle izochorického děje.	Zvětšuje se pracovní prostor.
SPS	326	Co se rozumí pojmem "kompresní poměr"?	A	Podíl počátečního a konečného objemu plynu při jeho stlačování	Podíl počátečního a konečného tlaku plynu při jeho stlačování	Podíl počáteční a konečné teploty plynu při jeho stlačování	Podíl počáteční a konečné hustoty plynu při jeho stlačování
SPS	327	Čeho NELZE dosáhnout pomocí vícestupňové komprese?	A	Nižší teploty plynu na konci komprese	Vyšší objemové účinnosti kompresoru	Ušetření potřebné práce pro stlačování	Vysokého sacího tlaku do prvního stupně
SPS	328	Co je řazeno mezi jednotlivými stupni při vícestupňové kompresi?	A	Chladič	Dmychadlo	Vývěva	Expandér
SPS	329	Při vícestupňové kompresi: Jaké parametry bude mít plyn na vstupu do druhého stupně oproti výstupu z prvního stupně?	B	Bude mít stejnou teplotu, tlak i objem	Bude mít stejný objem, ale nižší teplotu a tlak	Bude mít nižší tlak, teplotu i objem	Bude mít vyšší tlak, teplotu i objem
SPS	330	Jak se nazývají ventily, které jsou nejčastěji používány u pístových kompresorů?	B	Membránové ventily	Destičkové ventily	Sedlové ventily	Talířové ventily
SPS	331	Kterým z těchto zařízení NELZE regulovat činnost kompresoru, resp. tlak a průtok plynu na výtlaku?	D	Vzdušníkem	Pojistným ventilem	Samotným kompresorem	Zpětným ventilem
SPS	332	Jak se nazývá zařízení, kterým se mění velikost škodlivého pracovního prostoru pístového kompresoru?	D	Reduktor	Reflektor	Reaktor	Restriktor
SPS	333	Kterou z těchto činností NELZE regulovat činnost pístového kompresoru?	D	Vhodným ovládáním sacího ventilu	Změnou otáček kompresoru	Přepouštěním vytlačovaného plynu do sání	Chlazením klikového mechanismu
SPS	334	Jakou funkci NEMÁ přívod oleje ke klikovému mechanismu pístového kompresoru?	D	Mazání kompresoru	Chlazení kompresoru	Odvod odrolených částí materiálů	Regulace chodu kompresoru
SPS	335	Jak se jmenuje "kompresor s rotačním pohybem pístu", který se často používá k přeplňování spalovacích motorů?	A	Rootsovo dmychadlo	Vodokružná vývěva	Spirálový kompresor	Kompresor s krouživým pohybem pístu
SPS	336	Na obrázku je teoretický pracovní p-V diagram pístového kompresoru. Jak se nazývá fáze, která nastává z bodu 2 do bodu 3?	A	Adiabatická komprese	Izochorická komprese	Adiabatická expanze	Izochorická expanze
SPS	337	Na obrázku je (tlustou černou čarou nakreslený) skutečný pracovní p-V diagram pístového kompresoru. Co se děje během červeně zakroužkované fáze?	D	Pracovní médium je v pracovním prostoru kompresoru a je stlačováno	Pracovní médium je v pracovním prostoru kompresoru a expanduje	Pracovní médium se dostává z pracovního prostoru kompresoru	Pracovní médium se dostává do pracovního prostoru kompresoru
SPS	338	Jak se jmenuje přístroj ke stlačování plynu na obrázku?	D	Pístový turbokompresor	Spirálový kompresor	Vodokružná vývěva	Rootsovo dmychadlo
SPS	339	Na obrázku je typický pístový kompresor. Jak se nazývá červená součást, která je jeho součástí?	C	Reaktor	Vývěva	Vzdušník	Boiler
SPS	340	Jak by se dala nejlépe pojmenovat součást související s pístovými kompresory na obrázku?	B	Píst kompresoru	Destičkový ventil	Reduktor tlaku	Hlava válce
SPS	341	Co je to zážehový spalovací motor?	A	Tepelný hnací pístový stroj	Tepelný hnaný pístový stroj	Tepelný hnací lopatkový stroj	Tepelný hnaný lopatkový stroj
SPS	342	Jak se nazývá zážehový spalovací motor, jehož píst koná rotační pohyb?	B	Stirlingův motor	Wankelův motor	Vznětový motor	Krokový motor
SPS	343	Během kolika otáček klikové hřídele proběhne jeden pracovní cyklus dvoudobého zážehového spalovacího motoru?	A	Během 1 otáčky klikové hřídele	Během 2 otáček klikové hřídele	Během 3 otáček klikové hřídele	Během 4 otáček klikové hřídele
SPS	344	Jak se jinak nazývá uspořádání válců "boxer" spalovacího motoru?	D	Řadové uspořádání	Vidlicové uspořádání	Hvězdicové uspořádání	Uspořádání s protiběžnými písty
SPS	345	Následující informace popisují fázi zážehu u čtyřdobého zážehového spalovacího motoru. Která informace NENÍ pravdivá?	A	K zážehu dochází samovznícením	K zážehu dochází, když je píst před horní úvratí	Zažehává se směs vzduchu s benzínem	Po zážehu prudce vzrůstá tlak ve válci
SPS	346	Jaká z následujících podmínek NEPLATÍ pro vytvoření ideálního (teoretického) pracovního diagramu zážehového spalovacího motoru?	A	Dochází k výměně obsahu válce	Přívod a odvod tepla nastává za konstantních podmínek	Termodynamické děje probíhají dle dějů ideálního plynu	Klikový mechanismus pracuje bez tření
SPS	347	Jaké je přibližně účinnost čtyřdobého zážehového spalovacího motoru?	B	0,1	0,3	0,5	0,7
SPS	348	Který z těchto parametrů NENÍ nutné měřit při určování "měrné spotřeby paliva" spalovacího motoru?	D	Hmotnost spotřebovaného paliva	Výkon spalovacího motoru	Doba běhu (práce) spalovacího motoru	Hustotu dodávaného paliva
SPS	349	Jak se nazývá mechanismus, který ovládá činnost ventilů spalovacího motoru?	A	Rozvodový mechanismus	Klikový mechanismus	Kulisový mechanismus	Šroubový mechanismus
SPS	350	Ve kterém technickém detailu z uvedených není podstatný rozdíl mezi dvoudobým a čtyřdobým zážehovým spalovacím motorem?	D	V rozvodovém mechanismu	V pracovním prostoru	V pracovním cyklu	Ve způsobu zapalování
SPS	351	Co NEPATŘÍ mezi nevýhody dvoudobých zážehových spalovacích motorů (oproti čtyřdobým zážehovým)?	A	Nižší výkon	Nižší účinnost	Vyšší spotřeba paliva	Vyšší emise
SPS	352	Jakou veličinu vyjadřuje plocha (obsah) ohraničená skutečným pracovním diagramem dvoudobého zážehového motoru?	C	Užitečnou práci motoru	Maximální výkon motoru	Skutečnou účinnost motoru	Měrnou spotřebu paliva
SPS	353	Pokud se palivo (benzín) dostává do sacího potrubí před škrtící klapkou pomocí přetlaku, pak hovoříme o	B	karburátoru	jednobodovém nepřímém vstřikování	vícebodovém nepřímém vstřikování	přímém vstřikování
SPS	354	Která součást z uvedených NENÍ součástí ventilového rozvodu OHC?	A	Rozvodová tyč	Vratná pružina	Vahadlo	Vačková hřídel
SPS	355	Během které fáze pracovního cyklu čtyřdobého zážehového spalovacího motoru koná motor práci?	A	Během expanze	Během sání	Během komprese	Během výfuku
SPS	356	Na obrázku je ideální pracovní p-V diagram zážehového motoru. Jak se nazývá fáze, která nastává z bodu 4 do bodu 1?	A	Izochorický odvod tepla	Adiabatická komprese	Adiabatická expanze	Izochorický přívod tepla
SPS	357	Na obrázku je skutečný pracovní p-V diagram dvoudobého zážehového motoru. Ve kterém z červeně označených bodů dochází k zážehu (vytvoření jiskry svíčkou)?	D	D	A	B	C
SPS	358	Jak se nazývá motor (uspořádání motoru), pokud jsou písty umístěny tak, jak je vidět na obrázku?	A	Boxer	Hvězdicový	Vidlicový	Wankelův
SPS	359	Jak se nazývá celek na obrázku?	A	Karburátor	Vahadlo	Setrvačník	Ojnice
SPS	360	Kterou písmennou zkratkou by se dal nejlépe označit rozvodový mechanismus motoru na obrázku?	D	DOHC	SV	OHV	SOHC
SPS	361	Během kolika otáček klikové hřídele proběhne jeden pracovní cyklus čtyřdobého vznětového spalovacího motoru?	A	Během 2 otáček klikové hřídele	Během 1 otáčky klikové hřídele	Během 3 otáček klikové hřídele	Během 4 otáček klikové hřídele
SPS	362	Co se nachází ve válci čtyřdobého vznětového motoru na začátku kompresní fáze?	A	Pouze vzduch	Pouze nafta	Pouze benzín	Směs paliva se vzduchem
SPS	363	Následující informace popisují fázi vstřiku paliva u čtyřdobého vznětového spalovacího motoru. Která informace NENÍ pravdivá?	D	K vstříknutí paliva dochází, když je píst přesně v horní úvrati	Palivo se vstřikuje do vzduchu o vysoké teplotě	Palivo se vstřikuje do silně stlačeného vzduchu	Po vstříknutí paliva postupně prudce vzrůstá tlak ve válci
SPS	364	Jaká z následujících podmínek platí pro vytvoření skutečného pracovního diagramu zážehového spalovacího motoru?	A	Kompresní a expanzní fáze probíhají podle polytropického děje	Zjišťuje se pomocí složitých výpočtů	Přívod a odvod tepla nastává za konstantních podmínek	Klikový mechanismus nepracuje s reálnými ztrátami
SPS	365	Jaké je přibližně maximální účinnost čtyřdobého vznětového spalovacího motoru?	C	0,2	0,3	0,4	0,5
SPS	366	Co NEPATŘÍ mezi výhody vznětových spalovacích motorů v porovnání s motory zážehovými?	A	Nižší hlučnost	Nižší spotřeba paliva	Vyšší účinnost	Vyšší efektivní výkon
SPS	367	Co rozumíme pojmem "kompresní poměr"?	A	Podíl mezi maximálním a minimálním objemem válce motoru	Podíl mezi maximálním a minimálním tlakem ve válci motoru	Podíl mezi množstvím vzduchu a paliva dopravovaného do válce motoru	Podíl mezi maximální a minimální teplotou ve válci motoru
SPS	368	Jaký děj ideálního plynu popisuje odvod tepla z pracovního prostoru motoru?	A	Izochorický děj	Izotermický děj	Izobarický děj	Adiabatický děj
SPS	369	Která součást z uvedených NENÍ součástí ventilového rozvodu SV?	D	Vahadlo	Vratná pružina	Vačková hřídel	Zdvihátko
SPS	370	Jaké jsou otáčky vačkové hřídele rozvodového mechanismu v porovnání s otáčkami klikové hřídele u čtyřdobého vznětového spalovacího motoru?	A	Kliková hřídel se otáčí dvakrát rychleji než vačková hřídel	Vačková hřídel se otáčí dvakrát rychleji než kliková hřídel	Vačková hřídel se otáčí stejně rychle jako kliková hřídel	Kliková hřídel se otáčí čtyřikrát rychleji než vačková hřídel
SPS	371	Co NEPATŘÍ (v porovnání s ostatními druhy) mezi nevýhody ventilového rozvodu s visutými ventily (OHV)?	A	Špatný tvar spalovacího prostoru	Velký počet součástí	Vyšší hlučnost	Nesprávné chování mechanismu při vyšších otáčkách motoru
SPS	372	Který z těchto parametrů NENÍ důležitý pro výpočet průměru pístu (hlavního rozměru klikového mechanismu spalovacího motoru)?	A	Teplota výfukových plynů	Efektivní výkon motoru	Tlak ve válci motoru	Způsob činnosti (dvoudobý nebo čtyřdobý)
SPS	373	Kam NEMŮŽE být vstříknuto palivo u vznětových spalovacích motorů?	A	Do sacího potrubí	Do spalovacího prostoru	Do speciálního prostoru vytvořeného v pístu	Do speciálního prostoru vytvořeného v hlavě válců
SPS	374	Co NEPATŘÍ mezi výhody nepřímého vstřikování u vznětových spalovacích motorů?	D	Vyšší účinnost motoru	Nižší vstřikovací tlaky	Menší nároky na jakost paliva	Tišší chod motoru
SPS	375	Kterou z těchto vad by NEZPŮSOBILO špatné chlazení spalovacích motorů?	D	Korozi kovových částí motoru	Nadměrné opotřebení pohyblivých součástí motoru	Nežádoucí spalování oleje	Změny tvaru funkčních součástí motoru
SPS	376	Na obrázku je ideální pracovní p-V diagram vznětového motoru. Jak se nazývá fáze, která nastává z bodu 5 do bodu 1?	A	Izobarický výfuk	Izotropické sání	Adiabatická komprese	Izochorická expanze
SPS	377	Na obrázku je skutečný pracovní p-V diagram čtyřdobého vznětového motoru. Ve kterém z červeně označených bodů dochází k zavření výfukového ventilu?	C	A	B	C	D
SPS	378	Z jakého motoru je píst na obrázku?	A	Z čtyřdobého vznětového motoru s přímým vstřikováním	Z dvoudobého zážehového motoru s přímým vstřikováním	Z čtyřdobého vznětového motoru s nepřímým vstřikováním	Z čtyřdobého zážehového motoru s nepřímým vstřikováním
SPS	379	K jakému účelu slouží u motoru tento celek?	A	K přeplňování	K chlazení	K mazání	K spalování
SPS	380	Jak se nazývá součást na obrázku?	A	Vstřikovač paliva	Katalyzátor výfukových plynů	Lambda sonda	Sací ventil
SPS	381	K jaké změně energie dochází v rotoru odstředivých čerpadel?	A	Mechanická energie se mění na kinetickou a tlakovou	Kinetická energie se mění na tlakovou	Mechanická energie se mění na potenciální	Tlaková energie se mění na kinetickou a mechanickou
SPS	382	Jak se mění energie kapaliny v difuzoru odstředivého čerpadla?	A	Zvyšuje se tlaková energie kapaliny, ale snižuje se její kinetická energie	Zvyšuje se kinetická a tlaková energie kapaliny	Zvyšuje se kinetická energie kapaliny, ale snižuje se její tlaková energie	Snižuje se kinetická i tlaková energie kapaliny
SPS	383	Co je to odstředivé čerpadlo?	A	Hnaný hydrodynamický lopatkový stroj	Hnací hydrodynamický lopatkový stroj	Hnaný hydrostatický pístový stroj	Hnací hydrostatický pístový stroj
SPS	384	Co NEPATŘÍ mezi výhody odstředivých čerpadel (oproti pístovým čerpadlům)?	A	Vyšší účinnost	Malý počet pohyblivých dílů	Menší celkové rozměry	Není vždy nutné pro jejich pohon použít převodovku
SPS	385	Jakým směrem vstupuje kapalina do rotoru všech odstředivých čerpadel?	A	Rovnoběžně s osou rotoru	Kolmo k ose rotoru	Šikmo k ose rotoru	Mimoběžně k ose rotoru
SPS	386	Jakým směrem vystupuje kapalina z rotoru radiálního odstředivého čerpadla?	A	Kolmo k ose rotoru	Rovnoběžně s osou rotoru	Šikmo k ose rotoru	Mimoběžně k ose rotoru
SPS	387	Jakou rychlost udává kapalině obvodová rychlost oběžného kola (rotoru)?	A	Unášivou rychlost	Relativní rychlost	Absolutní rychlost	Dynamickou rychlost
SPS	388	Které z těchto odstředivých čerpadel by se nejpravděpodobněji použilo pro velké průtoky při dopravě kapalin?	A	Axiální čerpadlo	Radiální čerpadlo	Diagonální čerpadlo	Vířivé čerpadlo
SPS	389	Proč má lopatka vrtulového kola směrem od středu vrtule (rotoru) stále menší sklon?	C	Kvůli zvětšující se obvodové rychlosti	Kvůli zvětšující se absolutní rychlosti	Kvůli zmenšující se obvodové rychlosti	Kvůli zmenšující se absolutní rychlosti
SPS	390	Jakou funkci má v konstrukci radiálního odstředivého čerpadla tzv. lucerna?	C	Spojuje hydraulickou a mechanickou část stroje	Spojuje hydraulickou a ucpávkovou část stroje	Spojuje mechanickou a ucpávkovou část stroje	Slouží k osvětlení čerpadla
SPS	391	Jaká je jednotka veličiny "měrná energie"?	A	J.kg⁻¹	J.kg	J.m⁻³	J.s⁻¹
SPS	392	Jaký počet lopatek má obvykle (nejčastěji) vrtulové kolo axiálního odstředivého čerpadla?	A	2 až 4	5 až 6	7 až 10	více než 10
SPS	393	Který z těchto parametrů je nejdůležitější pro to, do jaké výšky dané odstředivé čerpadlo dokáže čerpat kapalinu?	A	Měrná energie	Otáčky rotoru	Objemový průtok	Hydraulická účinnost
SPS	394	Jak se nazývá jev, při kterém v kapalině vzniklé vzduchové dutiny implodují (vyplňují se vodou), čímž dochází k rázům způsobující rozrušování materiálů různých částí odstředivých čerpadel?	A	Kavitace	Kapitace	Karence	Kadence
SPS	395	Který parametr NENÍ potřebný pro výpočet výkonu motoru odstředivého čerpadla?	A	Otáčky rotoru	Množství čerpané kapaliny	Hustota čerpané kapaliny	Měrná energie předávaná rotorem
SPS	396	Jak se nazývá součást na obrázku?	A	Vířidlo	Difuzor	Lucerna	Ucpávka
SPS	397	Z jakého typu odstředivého čerpadla je oběžné kolo na obrázku a jakým směrem se otáčí (z pohledu tohoto obrázku) při čerpání kapaliny?	A	Z radiálního čerpadla a točí se proti směru hodinových ručiček	Z radiálního čerpadla a točí se po směru hodinových ručiček	Z axiálního čerpadla a točí se po směru hodinových ručiček	Z axiálního čerpadla a točí se proti směru hodinových ručiček
SPS	398	Pro jaké průtoky a dodané (měrné) energie kapalině jsou nejvhodnější tato oběžná kola čerpadel?	A	Pro velké průtoky a malé měrné energie	Pro malé průtoky a malé měrné energie	Pro velké průtoky a velké měrné energie	Pro malé průtoky a velké měrné energie
SPS	399	Na obrázku jsou rychlostní trojúhelníky radiálního oběžného kola hydrodynamického čerpadla na vstupu kapaliny na lopatky (modrou barvou) a na výstupu kapaliny z lopatky (červenou barvou). Které dvě rychlosti by se daly nazvat jako "unášivé"?	C	c a "e"	b a "d"	a a "f"	Unášivé rychlosti se na obrázku nenachází
SPS	400	Na obrázku je čtvrtinový řez typického provedení radiálního hydrodynamického čerpadla. Co se nachází v zakroužkované oblasti?	D	Ucpávka	Unašeč	Ložisko	Difuzor
SPS	401	K jaké přeměně energie dochází ve vodních turbínách?	B	Z mechanické na kinetickou a tlakovou	Z kinetické a tlakové na mechanickou	Z kinetické a tlakové na potenciální	Z potenciální na kinetickou a tlakovou
SPS	402	Pokud má vodní dílo spád 40 m, pak se s největší pravděpodobností jedná o vodní dílo ...	A	... nízkotlaké.	středotlaké.	vysokotlaké.	přečerpávací.
SPS	403	K čemu ve vodních dílech slouží tzv. česlo?	D	Čistění vody	Zastavení průtoku	Odvod přebytečné vody	Demineralizace vody
SPS	404	Který druh vodní turbíny NENÍ vhodné použít v nízkotlakých vodních dílech?	C	Francisova turbína	Kaplanova turbína	Bánkiho turbína	Peltonova turbína
SPS	405	Které vodní dílo se v České republice nenachází?	D	Nízkotlaké vodní dílo	Středotlaké vodní dílo	Vysokotlaké vodní dílo	Přečerpávací vodní dílo
SPS	406	U kterého druhu vodního díla (vodní elektrárny) dochází ve výsledku ke ztrátě energie (a ne k jejímu získání)?	A	Nízkotlaké vodní dílo	Středotlaké vodní dílo	Vysokotlaké vodní dílo	Přečerpávací vodní dílo
SPS	407	Který druh turbíny je nejvíce vhodný pro všechny typy vodních děl?	C	Francisova turbína	Kaplanova turbína	Peltonova turbína.	Dériazova turbína
SPS	408	Který druh turbíny se neřadí mezi turbíny přetlakové?	A	Francisova turbína	Kaplanova turbína	Peltonova turbína	Dériazova turbína
SPS	409	Pouze jakou energii dokáže zpracovávat rovnotlaká vodní turbína?	C	Kinetická energie	Potenciální energie	Tlaková energie	Mechanická energie
SPS	410	Co se děje s tlakovou a kinetickou energií v trysce před rovnotlakou vodní turbínou?	A	Klesá tlaková i kinetická energie	Stoupá tlaková i kinetická energie	Kinetická energie stoupá a tlaková energie klesá	Tlaková energie stoupá a kinetická energie klesá
SPS	411	Jak se nazývá zařízení, které vypadá jako kuželové potrubí přeměňující kinetickou energii vody na její tlakovou energii, což zajišťuje odvod vody od turbíny?	B	Savka	Difuzor	Tryska	Stavidlo
SPS	412	Rotor které z uvedených turbín má obvykle nejmenší počet lopatek?	B	Francisova turbína	Kaplanova turbína	Peltonova turbína.	Dériazova turbína
SPS	413	Rotor které z uvedených turbín má natáčecí lopatky pro regulaci jejího chodu?	B	Francisova turbína	Kaplanova turbína	Peltonova turbína	Bánkiho turbína
SPS	414	Která z uvedených turbín má nejvyšší účinnost?	A	Francisova turbína	Kaplanova turbína	Peltonova turbína	Turbína Turgo
SPS	415	U které z těchto turbín se regulace neprovádí natočením lopatek (ať už těch na rotoru nebo stacionárních mimo rotor)?	B	Peltonova turbína	Kaplanova turbína	Dériazova turbína	Francisova turbína
SPS	416	Jaký typ vodního díla je nejpravděpodobněji na obrázku?	A	Nízkotlaké	Středotlaké	Vysokotlaké	Přečerpávací
SPS	417	K jaké turbíně patří součást na obrázku?	C	Peltonově	Francisově	Kaplanově	Dériazově
SPS	418	Rotor které turbíny je na obrázku?	D	Peltonové	Francisové	Kaplanové	Bánkiho
SPS	419	Na obrázku je Francisova turbína. K čemu slouží zařízení natřené oranžovou barvou?	D	K odvodu vody z turbíny	K nastavení polohy spirální skříně	K natáčení rotorových lopatek	K regulaci turbíny
SPS	420	Které barvě odpovídá oblast použití Peltonovy turbíny?	A	Červené	Modré	Zelené	Žluté
SPS	421	Co je to parní turbína?	A	Hnací lopatkový stroj	Hnaný lopatkový stroj	Hnací pístový stroj	Hnaný pístový stroj
SPS	422	K jaké přeměně energie dochází v parních turbínách?	C	Kinetická a tlaková energie se mění na mechanickou	Tepelná energie se mění na mechanickou	Mechanická energie se mění na kinetickou a tlakovou	Tepelná energie se mění na mechanickou
SPS	423	Ve kterém z uvedených zařízení se nepoužívá (ani nikdy nepoužívala) parní turbína?	A	Uhelná elektrárna	Jaderná elektrárna	Větrná elektrárna	Lodní motor
SPS	424	Jak se nazývá zařízení (část) parní turbíny, ve které dochází k přeměně tlakové energie na kinetickou?	C	Rozváděcí kolo	Oběžné kolo	Rotor turbíny	Kondenzátor
SPS	425	Které tvrzení o "rovnotlaké parní turbíně" NENÍ pravdivé?	B	Rotorem je (plná) hřídel s lopatkami	Statorové lopatky jsou vůči rotoru utěsněny labyrintovým těsněním	Je pro ni nejvhodnější vstup páry do turbíny po celém obvodu	Rotor turbíny bývá uložen v kluzných ložiscích
SPS	426	Které tvrzení o "přetlakové parní turbíně" NENÍ pravdivé?	B	Rotorem je buben (dutá hřídel) s lopatkami	Před lopatkou rotoru je menší tlak než za ní	Je pro ni nejvhodnější vstup páry do turbíny po celém obvodu	Součástí turbíny je tzv. Curtisův stupeň
SPS	427	Jaké otáčky mají (přibližně) rotory parních turbín provozované v ČR?	A	50 otáček za minutu	3000 otáček za minutu	1500 otáček za minutu	1800 otáček za minutu
SPS	428	K jaké přeměně energie dochází v tryskách parních turbín?	A	Tlaková energie se mění v kinetickou	Kinetická energie se mění v tlakovou	Kinetická energie se mění v mechanickou	Mechanická energie se mění kinetickou
SPS	429	Co se děje v rychlostí páry v prostoru mezi lopatkami rotoru rovnotlaké parní turbíny?	B	Klesá	Stoupá	Je konstantní	Nelze jednoznačně určit závisí to na otáčkách rotoru
SPS	430	Co se děje v rychlostí páry v prostoru mezi lopatkami statoru přetlakové parní turbíny?	A	Klesá	Stoupá	Je konstantní	Nelze jednoznačně určit závisí to na otáčkách rotoru
SPS	431	Jak se nazývá zařízení, které nemá spalovací komoru ani turbokompresor?	B	Expanzní turbína	Spalovací turbína	Plynová turbína	Výměníková turbína
SPS	432	Jak se nazývá druh turbíny, u které má spalovací komora zároveň funkci výměníku?	A	Spalovací turbína	Plynová turbína	Expanzní turbína	Výměníková turbína
SPS	433	Jak se nazývá druh turbíny, u které spaliny vzniklé hořením proudí přímo na lopatky rotoru?	D	Spalovací turbína	Plynová turbína	Expanzní turbína	Výměníková turbína
SPS	434	Kterou z uvedených částí obvykle neobsahuje otevřený okruh?	A	Kompresor	Čerpadlo	Turbína	Dmychadlo
SPS	435	Jaký smysl má umístění výměníku do okruhu spalovací turbíny?	D	Zvýšení účinnosti	Snížení výkonu	Zabránění zanášení	Zrychlení spouštění
SPS	436	Na obrázku je průběh tlaku a rychlosti páry v rovnotlaké parní turbíně. Která fáze (fialové označené svorkami) odpovídá průběhu mezi jejími statorovými lopatkami?	C	A	B	C	D
SPS	437	Na obrázku je průběh tlaku a rychlosti páry v přetlakové parní turbíně. Která fáze (fialové označené svorkami) odpovídá průběhu mezi jejími rotorovými lopatkami?	A	A	B	C	D
SPS	438	Jaká část a které parní turbíny se nachází na obrázku?	B	Rotor rovnotlaké parní turbíny	Stator rovnotlaké parní turbíny	Rotor přetlakové parní turbíny	Stator přetlakové parní turbíny
SPS	439	Pod kterým číslem na schématu přetlakové parní turbíny se nachází rovnotlaký stupeň?	A	1	2	3	5
SPS	440	Na obrázku je turbodmychadlo automobilu. O jaký okruh plynové turbíny se tedy jedná?	B	Otevřený okruh bez výměníku	Otevřený okruh s výměníkem	Uzavřený okruh bez výměníku	Uzavřený okruh s výměníkem
